gpujs/gpu.js;2
questdb/questdb;548
jsdoc/jsdoc;187
cure53/DOMPurify;167
grab/front-end-guide;0
stephentian/33-js-concepts;0
mockito/mockito;172
KwaiVGI/LivePortrait;119
checkly/headless-recorder;0
jupyter/jupyter;107
fabric/fabric;0
designmodo/Flat-UI;2
apache/hadoop;532
auchenberg/volkswagen;0
Konloch/bytecode-viewer;264
frappe/charts;2
state-spaces/mamba;66
kriskowal/q;0
janpaepke/ScrollMagic;0
bower/bower;1
albumentations-team/albumentations;430
emmabostian/developer-portfolios;1470
ampproject/amphtml;175
lra/mackup;20
Kanaries/pygwalker;97
riot/riot;86
microsoft/Swin-Transformer;3
avwo/whistle;171
xcanwin/KeepChatGPT;54
apprenticeharper/DeDRM_tools;0
lowlighter/metrics;0
SillyTavern/SillyTavern;5264
borisdayma/dalle-mini;0
zhisheng17/flink-learning;4
acdlite/recompose;0
apexcharts/apexcharts.js;496
josdejong/mathjs;278
paperjs/paper.js;4
automerge/automerge-classic;0
sgl-project/sglang;2912
fauxpilot/fauxpilot;0
hapijs/hapi;20
birobirobiro/awesome-shadcn-ui;270
thomaspark/bootswatch;18
browserify/browserify;9
openai/tiktoken;14
NVIDIA/NeMo;2086
apache/pulsar;848
ansible/awx;427
NodeBB/NodeBB;2203
showdownjs/showdown;0
pjialin/py12306;1
LlamaFamily/Llama-Chinese;18
keystonejs/keystone-classic;0
aleju/imgaug;0
dortania/OpenCore-Legacy-Patcher;534
quarkusio/quarkus;7127
hindupuravinash/the-gan-zoo;0
hdodenhof/CircleImageView;0
wkentaro/labelme;151
powerline/powerline;5
saltstack/salt;1564
chidiwilliams/buzz;217
java-decompiler/jd-gui;0
bootstrap-vue/bootstrap-vue;48
alyssaxuu/screenity;1
elastic/logstash;356
iterative/dvc;140
horovod/horovod;8
mail-in-a-box/mailinabox;60
eclipse-vertx/vert.x;410
Tencent/QMUI_Android;0
alibaba/ARouter;0
smicallef/spiderfoot;0
lukas-blecher/LaTeX-OCR;14
myliang/x-spreadsheet;0
exceljs/exceljs;0
ActivityWatch/activitywatch;35
neo4j/neo4j;1523
facebookresearch/detr;0
